"","logFC","logCPM","F","PValue","FDR"
"STC2",-0.617822498457656,5.16269891511414,78.8468396746245,0.00328276690321461,0.019795013121832
"SIRPA",0.534532572304712,5.53886245473188,81.6067084088016,0.0032838406572703,0.019795013121832
"AGAP2",0.562222875485624,5.40028780304076,60.5236007218093,0.00329542136489856,0.0198506185436163
"NIPAL2",0.760789219378233,4.59678778926646,72.1421597532453,0.00329577774398658,0.0198506185436163
"FBXW8",0.575635069381971,5.3354570022974,44.5603386429245,0.00330570785765899,0.0199022378464405
"SCAMP4",0.419408647564089,6.20675663645052,37.0227005316775,0.00330931026471517,0.0199157339779487
"PAWR",0.444205454713382,6.04647618157243,64.3354539252902,0.00331238586851271,0.0199260499677567
"CRELD1",0.722885879903407,4.7281239329431,46.1980656290443,0.00331387543723569,0.0199268204188092
"ZNF780A",0.653313920454076,4.99382261198007,75.0484387379065,0.00332622983597028,0.0199928952276226
"POFUT2",0.615870029411233,5.15049317480413,75.0312424569704,0.00333824054655774,0.0200558130615271
"MMP11",-0.78383527346352,4.53560612085391,47.4877494714721,0.00333943812728489,0.0200558130615271
"CEBPZOS",-0.561753752120193,5.41295493942386,77.2862449372581,0.00334273709400635,0.020067391348596
"SLC2A6",-0.712456686140087,4.78033299877503,76.3410482241845,0.00335787819797142,0.0201500226754857
"MIR222HG",-0.786950259383122,4.52359120741386,47.6845316694205,0.0033622630811062,0.0201680665799468
"LTBP1",0.775889555291271,4.54032465527431,103.81708949379,0.00336405739329543,0.0201705628874526
"SUSD6",0.866913202713748,4.25519850563615,98.520320011474,0.00340392851347907,0.0203994573227443
"C6orf141",-1.29293145559217,3.34567607020905,120.154352978968,0.00340600679854298,0.0203994573227443
"HN1L",0.319856595670424,6.9598445269511,43.6133606404571,0.0034064138901877,0.0203994573227443
"GGCX",0.535323880917385,5.52252963010862,67.7648567523691,0.00342453258145192,0.0204995741767404
"RPS21",-0.498178771768048,5.7311332927458,40.7496719379118,0.00344190069115297,0.0205951179540944
"SPRY1",-1.18298845067077,3.53700320914471,103.382516586672,0.00344341699926917,0.0205957708219467
"GPR143",2.21652524118114,2.33816769517829,142.381010761259,0.00345232943108334,0.0206406427913953
"AGAP3",0.429152948113926,6.12925984416756,38.6463761585679,0.00346219815125998,0.0206911931979751
"TMEM63B",-0.376349838016428,6.50585128579545,32.6754694896512,0.00346788121639442,0.020716697748224
"ARHGAP11A",-0.469354602439874,5.89187197960833,62.1134960442054,0.00347598471143779,0.0207566349394547
"EIF3A",-0.15738068525934,9.59397815559665,12.3809649114996,0.00349259127908208,0.0208472944374573
"FUCA1",0.51329850579438,5.63139850999323,81.3195245830785,0.00349562277743398,0.0208568833960553
"UHRF1BP1L",-0.590911720610523,5.2630323801636,72.0761319583993,0.00350235560965237,0.0208885398137213
"HNRNPA1P48",-0.717257308506367,4.75017048700048,85.6262965557199,0.00351000489606661,0.0209256340769169
"FAM46A",0.463750668856934,5.90820291374956,49.9345726116981,0.00352935063189194,0.0210157418396823
"TM2D2",0.550807255972195,5.43588289647032,81.6263517200054,0.00352981828090873,0.0210157418396823
"RHBDF1",0.805097666974672,4.43204791098971,78.8538975988232,0.00353036079359525,0.0210157418396823
"ASAP3",0.498891745555336,5.70659440743086,65.5163603152494,0.00353086288492613,0.0210157418396823
"ZDHHC18",0.537637865978352,5.50135690108375,69.7672025503201,0.00353543974271097,0.0210344292985032
"OS9",0.25571667353357,7.58388345779962,31.6344567778287,0.00354188259154813,0.021064198947541
"SARS",-0.407564194622675,6.27618212317815,50.6788393728415,0.00355257366191931,0.0211191990722385
"PMAIP1",0.589444737592205,5.24946501012549,82.0180632833118,0.00356261858640115,0.0211703149129384
"NPIPA1",0.58904866407616,5.24941536950728,57.4743502495071,0.00358563525901276,0.0212984406050774
"TMEM248",0.352932371412787,6.66606349583088,51.5920960331422,0.00359061445249837,0.0213193643516293
"POPDC3",-1.28424625990724,3.34655015952326,117.705671849057,0.00359353334297804,0.0213280387881217
"PNMA1",-0.614215978254554,5.15186138808577,88.2067835309445,0.00359498986678712,0.0213280387881217
"WASH6P",0.470135255869666,5.86452602340022,60.8514157153695,0.0035992029954417,0.0213443821074898
"ANKIB1",0.391451687068393,6.37418660423996,48.6288679778731,0.00360121910175299,0.0213476884460335
"SETD2",0.293012683352302,7.19079604456869,36.2981413492104,0.00360867036438845,0.021383198159186
"KDM1B",-0.56156738440543,5.39086284102084,77.2430899186709,0.00361447770947303,0.0214089420298856
"JPH2",3.6395574521149,1.77137797134502,126.342840515345,0.00361662800497529,0.0214092334509235
"ITPRIP",-0.783659158796033,4.51354636821878,106.120273054841,0.00361745246816984,0.0214092334509235
"FAM46B",-0.990534996524231,3.93373654495037,49.3954320143078,0.00362405855623579,0.021439660884829
"DUS1L",0.422141993886517,6.16107363730967,28.6226767804592,0.00362852531235803,0.0214574127158271
"ANXA5",-0.2115609255615,8.12268426878514,25.5708158946738,0.0036340060031536,0.0214811437246188
"RSL1D1",-0.288504541423738,7.23930223951994,34.7461052334661,0.0036462123641487,0.0215445959473881
"DENND4C",0.401362917071491,6.30011314024617,45.8548571622967,0.00365037569219876,0.0215604917800731
"IFNGR2",-0.592989515718176,5.23969077717941,68.9880556600938,0.00367207067795453,0.0216798815823084
"SSB",-0.447191998235069,6.0086738813583,57.4737486447373,0.00367436396424788,0.0216807873633154
"CCDC117",0.528883894913903,5.53463835779033,71.6586231071127,0.00367518676198315,0.0216807873633154
"MFSD6",-0.423884395432011,6.155524597978,50.8096518693258,0.0036909520362166,0.0217650177284714
"C2CD2",0.519041327658366,5.58422855715059,82.780881231511,0.00369704522395986,0.0217874176842739
"PFN1",-0.228350012908595,8.7444811623749,12.1779357441811,0.00369772789886147,0.0217874176842739
"SMARCB1",-0.451033624562021,5.98281751198888,44.8348228029879,0.00370103017111098,0.0217980996315413
"RIPK4",0.709670573302048,4.74400923402362,45.5013110259405,0.00370955682275854,0.0218395308358383
"PNRC2",-0.34080744701997,6.76350900385549,41.942748236588,0.0037121595653002,0.021846066504919
"FCGBP",0.802430552730613,4.42552667378727,77.8538309140648,0.00372180244279911,0.0218926182968348
"RXRA",0.366922650959558,6.54572789497487,25.6358522104503,0.00372306141984298,0.0218926182968348
"EIF2AK4",-0.344623941158812,6.73041559524806,39.3754782375976,0.00373378850784486,0.0219468789561516
"GNAI3",-0.329198500963976,6.85863669191708,29.3190839721978,0.0037431029031411,0.0219927957006717
"KIAA1715",-0.470805517086049,5.86105430106456,37.7676438304569,0.00374488087656339,0.021994412724471
"IQCE",0.417555172856088,6.18109845543573,62.4016590986904,0.00375486597325064,0.0220442111450046
"ANKRD2",3.54593514830513,1.78836238320072,170.623731942369,0.00376050058433093,0.0220684388742051
"SIAE",0.403759749111896,6.27428396026789,55.3282254077794,0.00376232932192635,0.0220703214251359
"PKD1L2",1.28746874345801,3.30177839741139,140.091565714694,0.00376912612539695,0.0221013341231209
"COL5A2",1.13482751675126,3.57910360795902,121.542793249883,0.00380185582635344,0.0222843259409327
"BET1L",0.445138242627417,5.99897358813514,59.0624013053521,0.00380629431087337,0.0223014105420107
"FNBP1L",-0.337611993891439,6.78177679910117,29.9100814294634,0.00381418279991998,0.0223306402438819
"POLR2J3",0.61988761578954,5.09401293140458,54.1534116926204,0.00381433455928566,0.0223306402438819
"CPNE1",0.286596305468216,7.2347750660449,38.3934385449573,0.00383735806424507,0.0224564464727273
"CDK16",0.319551771156827,6.9259348983764,26.2010074033977,0.00384164921846061,0.022472573126055
"PVT1",0.633991629847093,5.03122199665726,55.2657741367865,0.00384913054889081,0.022507341076135
"CDK12",-0.316529711460242,6.95958947110352,39.1726082977346,0.00386140581096855,0.0225701020165079
"MED15",0.390941862192496,6.35644735098662,36.3686215992506,0.00386334557128346,0.0225724254615987
"UBE2W",-0.486124343426662,5.7623661865299,42.1695959457196,0.00388002587499138,0.0226608374726153
"RASSF7",0.731755932156386,4.65043412606452,52.9750665106569,0.00388733639610611,0.0226871102520389
"GNAI1",-0.335815142261658,6.79075056612879,42.8036842896502,0.00388842393959877,0.0226871102520389
"MED25",0.458824249628558,5.90850813874213,29.3527152382935,0.00388917461207745,0.0226871102520389
"CUL9",0.422075274549917,6.14009365266884,62.2148955223078,0.0038926008560415,0.0226980502506069
"MTFR1",-0.67552485392834,4.87646592551533,100.542833614489,0.00389492902025478,0.0227025810993425
"UBQLN1",-0.267468307536183,7.43166791632968,36.3110741264168,0.00391880592421789,0.022832660631709
"CCT5",-0.252481178112617,7.59341694659144,30.2779078392628,0.00394482229347111,0.0229750971298222
"NLRP5",2.82758224083147,2.00185837448551,154.546881357191,0.00399137690506863,0.0232369898100973
"SMARCA1",-0.327155402158717,6.85566958485252,35.9213876301527,0.00399831661080808,0.0232681359506112
"MYO5C",0.318101977048437,6.92508681524663,40.599148320244,0.0040146404216168,0.0233494531130732
"NADK2",0.74406150323609,4.59768934081478,80.1542583153454,0.00401548056064535,0.0233494531130732
"ARF4",0.306203315025825,7.03267188573601,35.4241506411867,0.00401785872465458,0.0233540032939017
"ACTN1",-0.223161987653089,7.9386087451141,20.1175377883649,0.00402619620416467,0.0233931749282073
"LGALS9DP",3.407301519362,1.81300500605053,178.50648949779,0.00403529121109036,0.023436715145047
"STK38",0.401729618918177,6.26665358653394,57.2927230669348,0.00403761829439405,0.0234409287412738
"TPM4",-0.181656527016966,8.52498865883027,16.0508675973192,0.00405395656610327,0.0235264505557048
"COPS4",0.644569461075216,4.97063026130457,64.2698117770822,0.00406855129215116,0.0236017902147936
"PLEKHO2",-0.858842615932903,4.24724318328013,111.698398405161,0.00409614864807495,0.023752468943433
"TBC1D4",-0.35909659735816,6.58551501810624,42.9263939600244,0.00410689832038875,0.0238053718087959
"DENND4B",0.441671833380809,5.99675855348643,17.5764888697258,0.00411624416728278,0.0238500988251587
"TMCO4",0.771811962958045,4.49472558897075,76.0617245628402,0.00413441456621767,0.0239459009066726
"PIAS3",-0.428926900872489,6.08658572628439,48.856538321877,0.00415276545439083,0.0240388349653718
"INPP4A",0.515339924402817,5.56855171251864,67.6531853872985,0.00415374512349175,0.0240388349653718
"RAD52",0.779054320528443,4.46875302482966,92.7504192448913,0.00416292369902974,0.0240824313276677
"NUB1",0.395282886100668,6.30096084674175,53.540154078073,0.00418235082130428,0.024178464469464
"PIGS",0.491588564751347,5.69584887048508,65.3424477328797,0.0041828280976143,0.024178464469464
"ECHDC2",0.407820601540042,6.21329526737486,57.1451009933546,0.00418810196146527,0.0241993921468637
"HIST3H2A",1.18370474037821,3.45785313153623,122.280328728521,0.00419568418831169,0.024233636061614
"SEPT7",-0.307691000010223,7.01343956287786,25.3849523969221,0.00419896031251724,0.0242429913743599
"PSAT1",-0.441734219580199,6.00053917324582,57.3529579734391,0.00421517609897692,0.024327017896146
"PINK1",-0.528141133319834,5.51059630220786,55.0181989759793,0.00421715898321267,0.0243288683004733
"AP3S2",0.77446376682231,4.47952852652584,114.030606291479,0.00422549543758852,0.0243673566684577
"GMPPB",0.820172467277929,4.33257294041411,59.091067026195,0.00423794824825968,0.0244295433483768
"MANEAL",0.754916262068137,4.54412206159138,70.1533860124829,0.0042424339531781,0.0244457729679979
"HGS",0.273200572429258,7.33935373037946,16.3675965402889,0.00424463389018494,0.0244483814039562
"SGSM2",0.299988781671975,7.07353750181886,15.1007482877991,0.00424738752742666,0.0244483814039562
"WDR47",-0.850994302812155,4.25960852992598,68.7566387994032,0.00424789791679835,0.0244483814039562
"ZNF702P",2.13484052887055,2.35056425288175,114.749681565485,0.00425523194557744,0.0244721248284272
"YOD1",-0.623147734797386,5.06318406679672,60.4581561516327,0.00425536742882941,0.0244721248284272
"SPIDR",0.437946512563553,6.00899221257759,56.3732771152793,0.00426743975552011,0.0245319121216781
"SKA2",0.455845390604659,5.89751458316704,46.7693117822718,0.00427320069722805,0.0245489976390297
"BEAN1",1.4105301533086,3.0790693428184,119.827929467797,0.00427376646517133,0.0245489976390297
"DENND2A",2.57480871090073,2.09781198087337,110.06898757942,0.00427682689332708,0.0245569393529757
"EIF2S2",-0.377710532123364,6.43114136852933,53.9132118681358,0.00428005544110405,0.0245658397788231
"TSHZ1",0.633144050027957,5.00057934941628,84.3536722805732,0.00431473414068888,0.024755174003576
"CCDC68",-1.11132984596204,3.61716251440696,135.795879552844,0.0043238902093927,0.0247979847588838
"PHKG1",2.38340977451466,2.19253436505234,100.568406868007,0.00434700175740982,0.024920766831747
"DNAH6",1.2437732574718,3.338322466772,138.781965246087,0.00436585038002794,0.0250061864741515
"FBRS",0.419337129190967,6.12267313109376,24.0350241156739,0.00436654217586144,0.0250061864741515
"TSPAN14",0.305645447574002,7.01173967017882,31.1935822398136,0.00436702737277475,0.0250061864741515
"ZMAT3",0.482973257948758,5.72982463630461,54.5200866040645,0.00438571986812462,0.0251016048151031
"NFATC3",0.537768130389459,5.43543998502998,70.2176637063204,0.00438712114765193,0.0251016048151031
"TSPYL1",0.269078622188529,7.37102024105108,31.9860230094482,0.00440132894440598,0.0251730560493653
"SUGP2",0.313901381554254,6.93259478716112,38.2531230429043,0.00441793795242448,0.0252581796373768
"KRT83",3.54921529571421,1.76075338024217,175.37284857857,0.00442797669828818,0.0253056879953713
"C16orf58",0.371318342946131,6.4554663497994,37.7910309849946,0.00446842031028605,0.0255268538881134
"SGPP1",-0.776930889400517,4.47391656443077,104.161798747372,0.00447076011711582,0.025530255588805
"CCNB1IP1",-0.51000682404999,5.58702076397861,59.9029785401686,0.00447984881409461,0.0255659598472615
"MMP14",-0.465782374517736,5.83533955321405,54.6426325516885,0.00448050608145843,0.0255659598472615
"BID",0.604562633735446,5.11136580803643,96.1487536131233,0.00449779842713577,0.0256429677716395
"KIF26B",1.05870357303726,3.69349277884046,98.1807240310744,0.00449849087732352,0.0256429677716395
"IGSF3",-0.374371142505599,6.44018359736371,57.9767322320039,0.00449925807854402,0.0256429677716395
"RIN3",0.553418155438269,5.34580678683227,64.6610578448297,0.00455617891653932,0.0259572731111209
"RIMKLA",-0.601835537125649,5.13358773694122,82.9799988726443,0.00457705751535354,0.0260660754065037
"ARL6IP6",-0.775096952405535,4.47277086995764,88.154070977586,0.00457973390543847,0.0260711728665879
"PGM2L1",0.456291518804543,5.87245953450278,54.8290415057822,0.00458954784410287,0.0261168826774065
"CHMP4B",0.397619915216145,6.25510001702919,56.0114752618154,0.00459219654505921,0.0261202329533875
"CCDC159",1.68628037668308,2.71941643611032,149.084069001328,0.00459370590475673,0.0261202329533875
"PDCD6",0.457914451780856,5.86188781456107,62.2545399753103,0.00460043219330329,0.0261483206140532
"MAGI3",-0.643807775997314,4.95283704719685,79.3862782126637,0.00460349411357414,0.026155566710509
"CFAP43",0.863268221398424,4.17816812547392,61.2076610435146,0.00462962742950482,0.0262938405348205
"MRGBP",-0.605135112384259,5.11441318631225,92.7046779350294,0.00464561264385023,0.0263743935823864
"DNAJB6",-0.355631621916124,6.57358440034685,48.2543117875862,0.00464869781357107,0.0263816755329299
"PAPLN",0.743634015689931,4.55312086319598,51.5941909168248,0.00468959759825782,0.0266034691659308
"FAM49A",1.91261258519417,2.49924192377503,108.041049653413,0.00469851362858615,0.0266437216071239
"ITGA1",1.44184216927999,3.01061997394073,141.445951425005,0.00470476359062389,0.0266688303301205
"LINC01270",0.727253354493788,4.60867739394837,103.139876877667,0.00472238189141905,0.0267583357966741
"CDKN2AIPNL",-0.789922641589836,4.41487665423195,84.7340896625216,0.00473226228848198,0.0268039438290334
"LRP5",0.30797369881424,6.96420128139969,22.7746758291236,0.00473773068640141,0.0268245362963911
"UPB1",2.30468187012281,2.21935544220298,117.364104432457,0.00476031489030621,0.0269419832693433
"TMCC1",0.620734883894325,5.02276522660277,84.2994652210971,0.00476829761121942,0.0269767312863577
"KIAA1024",1.18826439479166,3.41413186115285,126.596435115711,0.00478178884387641,0.0270426049145963
"KMT2B",0.457775186966824,5.84998440805251,22.1105632295361,0.00479068056627711,0.0270824259436199
"YBX1P1",-0.644684626058556,4.93680147587156,91.1512608123733,0.00479381078633446,0.0270896581732784
"AKT2",0.301406411352364,7.0181772988644,25.1212071108208,0.00484231375121605,0.0273531856668461
"PDIA5",-0.520491558303001,5.50672743089011,63.3569185622436,0.00485019054466584,0.0273871098810684
"UAP1",-0.545568611688193,5.37744668398908,61.6436692463568,0.00487719137150915,0.0275289521455488
"SLC12A7",0.401817952513316,6.2040920545776,30.3778724650042,0.00491525167266931,0.0277330853821079
"BANP",0.756910802698982,4.49134097261081,59.5075202272493,0.0049473609021284,0.0279034967874957
